Part Code,Series,Description,UOM,Group Code,Group Name,Class Code,Class Name,Activity Code,Activity Name,,,
10302.13424,13424,KERBSTONE FLUSH 914X254X75 GREY,Pcs,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.13477,13477,PAVING STONE FLAG 600 X 600 X 50 MM GREY,Pcs,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.13627,13627,60 MM OCTAGONAL (80 X 80 X 60) GABBRO PAVING BLOCK NORMAL FINISH GRAY,m2,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.13628,13628,60 MM SQUARE (80 X 80 X 60) GABBRO PAVING BLOCK NORMAL FINISH BLACK,m2,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.13660,13660,INTERLOCK 200X100X80 GRAY,m2,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.13861,13861,KERBSTONE FLUSH 600X300X200 GREY,Pcs,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.13915,13915,PRECAST CONCRETE PAVERS 600 X 400 X 80 BEIGE,m2,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.13916,13916,PRECAST CONCRETE PAVERS 900 X250 X 80 OFF WHITE,m2,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.13917,13917,PRECAST CONCRETE PAVERS 900 X250 X 80 RED,m2,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.14116,14116,PEBBLE STONE,Box,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.80000,80000,CRANE RENTAL,Sum,10302,Precast Concrete,8,Precast Concrete,3,Structure,,,
10302.80003,80003,INTERLOCK,m2,10302,Precast Concrete,43,Hardscape,3,Structure,,,
10302.80004,80004,INTERLOCK 60MM,m2,10302,Precast Concrete,331,Precast,3,Structure,,,
10303.10021,10021,BLACK AGGREGATE (GABRO),Ton,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10110,10110,CONCRETE NAIL (1 INCH),Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10111,10111,CONCRETE NAIL (2 INCH),Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10112,10112,CONCRETE BOOT,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10113,10113,CONCRETE VIBRATOR NEEDLE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10121,10121,CURING CHEMICAL,Litre,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10122,10122,CURING COMPOUND,Litre,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10452,10452,SCREED HELICOPETR BELT,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10453,10453,SCREED HELICOPTER BLADE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10462,10462,SHUTTERING OIL,Litre,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10539,10539,TABLE SAW BLADE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10540,10540,TABLE SAW MACHINE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10544,10544,THREAD,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10545,10545,THREAD ROD,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10546,10546,TIE ROD,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10547,10547,GI TIE ROD NUTS,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10548,10548,TIE ROD SLEEVE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10549,10549,TIE ROD WASHER,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10590,10590,WATER STOPPER,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10608,10608,"WHITE WOOD (3"" X 3"" X 4M)",Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10617,10617,WOOD CUTTING MACHINE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10832,10832,CARPENTER BAG,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10929,10929,CHALK LINE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10962,10962,DOUBLE CYLINDER,Ton,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11120,11120,CHALKLINE POWDER,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11124,11124,SHARPENING FILE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11147,11147,BRASS WIRE FILLER,Kg,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11155,11155,GI WATER STOPPER,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11168,11168,CONCRETE NAIL (1.5 INCH),Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11205,11205,TROWELITE P,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11254,11254,GYPSUM BOARD CHANNEL L TYPE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11255,11255,GYPSUM CHANNEL C TYPE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11256,11256,CEMENT BOARD 10MM,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11344,11344,CONCRETE NAIL (2.5 INCH),Box,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11347,11347,GYPSUM CHANNEL H TYPE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11349,11349,HYDROSTOP HW253,Rolls,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11380,11380,CONCRETE RAKE,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11527,11527,WATER STOPPER CONNECTOR 15.0,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.11847,11847,GUNNY BAG,m2,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.12240,12240,TIE ROD 16MM,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.12241,12241,WING NUT 16MM,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.12242,12242,PLATE WASHER 16MM,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.12398,12398,CIKOFOAM LWC,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.12705,12705,PRIME PLEX PLYWOOD (18MM),Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.12957,12957,FLO GROUT 2,Bag,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.13075,13075,CEMCOAT PUTTY,Bag,10303,Shuttering Carpentry Sundries,15,Plaster Work Sundries,3,Structure,,,
10303.13134,13134,FLO GROUT BP800,Bag,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.13336,13336,CEMFAIR PF100,Bag,10303,Shuttering Carpentry Sundries,15,Plaster Work Sundries,3,Structure,,,
10303.13768,13768,CEMENT BOARD 12MM,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.13983,13983,CEMFAIR PF,Bag,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.14015,14015,FLO GROUT PC100,Bag,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.14118,14118,CEMAFILL W DARK GREY,Pcs,10303,Shuttering Carpentry Sundries,9,Shuttering Carpentry Sundries,3,Structure,,,
10303.10120,10120,CRACK FILLER,pcs,10303,Shuttering Carpentry Sundries,15,Plaster Work Sundries,3,Structure,,,
10303.13119,13119,MONNELI BASE WR WHITE,Bag,10303,Shuttering Carpentry Sundries,15,Plaster Work Sundries,3,Structure,,,
10303.14119,14119,PX-100 KEYCOAT-N,Bag,10303,Shuttering Carpentry Sundries,15,Plaster Work Sundries,3,Structure,,,
10303.14120,14120,PX-200 CEMENT PLASTER/RENDER,Bag,10303,Shuttering Carpentry Sundries,15,Plaster Work Sundries,3,Structure,,,
10303.14121,14121,PX-500 MORTAR,Bag,10303,Shuttering Carpentry Sundries,15,Plaster Work Sundries,3,Structure,,,
10303.10572,10572,VIBRATOR,Pcs,10303,Shuttering Carpentry Sundries,56,Site Consumables,3,Structure,,,
10303.11853,11853,CHEMPATCH S,Bag,10303,Shuttering Carpentry Sundries,56,Site Consumables,3,Structure,,,
10304.14026,14026,READY MIX C50/20 SRC 32% + 65% GGBS + 3% MS,m3,10304,Formwork,7,Concrete,3,Structure,,,
10304.10372,10372,PLYWOOD (18 MM),Pcs,10304,Formwork,9,Shuttering Carpentry Sundries,3,Structure,,,
10304.11159,11159,I BEAM,Pcs,10304,Formwork,9,Shuttering Carpentry Sundries,3,Structure,,,
10304.11819,11819,WHITE WOOD 68MMX68MMX4M,Pcs,10304,Formwork,9,Shuttering Carpentry Sundries,3,Structure,,,
10304.11841,11841,GS-PLEX MARINE PLYWD 4X8X18MM 13PLY BLACK 1,Pcs,10304,Formwork,9,Shuttering Carpentry Sundries,3,Structure,,,
10304.11842,11842,WHITE WOOD 64MMX64MMX4M,Pcs,10304,Formwork,9,Shuttering Carpentry Sundries,3,Structure,,,
10304.12339,12339,"WHITE WOOD (1"" X 4"" X 4M)",Pcs,10304,Formwork,9,Shuttering Carpentry Sundries,3,Structure,,,
10304.12707,12707,WHITE WOOD 2X12X4M,Pcs,10304,Formwork,9,Shuttering Carpentry Sundries,3,Structure,,,
10304.10063,10063,CELOTEX BOARD,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10090,10090,CMAX PLYWOOD (18 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10167,10167,F CLAMP (30X9X1000 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10168,10168,F CLAMP (30X9X1200 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10178,10178,FLEXCELL BOARD (12 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10179,10179,FLEXCELL BOARD (18 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10182,10182,FLEXIBLE PLYWOOD (18 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10373,10373,PLYWOOD (6 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10374,10374,PLYWOOD (9 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10375,10375,PLYWOOD (8 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10376,10376,PLYWOOD BLACK (10 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10377,10377,PLYWOOD (12 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10441,10441,SCAFFOLDING CROSS BRACE,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10442,10442,SCAFFOLDING JOINT PIN,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10443,10443,SCAFFOLDING PIN,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10444,10444,SCAFFOLDING SPANNER,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10445,10445,SCAFFOLDING WHEEL,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10446,10446,SCAFOLDING TYRE,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10794,10794,PLYWOOD (4 MM),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10809,10809,PVC CHAMFER,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10811,10811,CUPLOCK STANDARD 1.5M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10812,10812,CUPLOCK LEDGER 1.00M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10916,10916,BASE JACK,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10917,10917,BOARD RETAINING COUPLER,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10918,10918,SCAFFOLDING TUBE 1.5M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10919,10919,SINGLE COUPLER,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10920,10920,SWIVEL COUPLER,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10921,10921,SPIGOT CONNECTION WITH NUT AND BOLT,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10922,10922,DOUBLE COUPLER,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.10923,10923,LADDER COUPLER,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11050,11050,FILLER BOARD 12MM,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11106,11106,BRACING PIPE,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11130,11130,STEEL CHANNEL,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11136,11136,25MM BITUMEN FIBRE BOARD,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11137,11137,18MM BITUMEN FIBRE BOARD,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11138,11138,12MM BITUMEN FIBRE BOARD,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11157,11157,NUT & BOLT FOR SCAFFOLDING,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11158,11158,RMD BEAM,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11172,11172,U-HEAD JACK,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11173,11173,NORMAL JACK 4.90M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11174,11174,BEAM (PRIMARY & SECONDARY),Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11175,11175,CUPLOCK STANDARD 2.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11176,11176,CUPLOCK STANDARD 3.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11177,11177,CUPLOCK LEDGER 1.30M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11178,11178,CUPLOCK LEDGER 1.20M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11179,11179,CUPLOCK LEDGER 0.90M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11180,11180,CUPLOCK LEDGER 0.60M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11181,11181,SCAFFOLDING TUBE 2.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11182,11182,SCAFFOLDING TUBE 3.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11183,11183,SCAFFOLDING TUBE 4.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11184,11184,SCAFFOLDING TUBE 6.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11185,11185,CUPLOCK STANDARD 1.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11218,11218,BEAM (PRIMARY & SECONDARY) 4.20M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11219,11219,BEAM (PRIMARY & SECONDARY) 1.80M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11220,11220,BEAM (PRIMARY & SECONDARY) 2.50M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11221,11221,BEAM (PRIMARY & SECONDARY) 3.50M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11222,11222,BEAM (PRIMARY & SECONDARY) 6M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11317,11317,WALL FORMWORK,Day,10304,Formwork,10,Formwork,3,Structure,,,
10304.11318,11318,PACKING UNITS,Day,10304,Formwork,10,Formwork,3,Structure,,,
10304.11319,11319,ENGINEERING SERVICES,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11320,11320,FORMWORK INSTRUCTOR SERVICES,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11321,11321,TRANSPORTATION COST,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11322,11322,WALL FORMWORK (PURCHASE),Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11323,11323,DOKA EXPRESS ANCHOR+COIL FOR POS. 1.1.0,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11324,11324,DOKA EXPRESS ANCHOR+COIL FOR POS. 1.2.0,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11325,11325,DOKA EXPRESS ANCHOR+COIL FOR POS. 1.7.0,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11646,11646,QMAXX PLYWOOD 18MM,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11776,11776,DOKA BEAM H20 ECO P 2.45M | 189936000,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11777,11777,DOKA BEAM H20 ECO P 1.80M | 189940000,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11778,11778,MULTI-PURPOSE WALING WAS10 TOP50 1.25M | 580004000,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11779,11779,MULTI-PURPOSE WALING WAS10 TOP50 4.50M | 580014000,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11780,11780,WALING CLAMP H20 | 580114000,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11781,11781,SPRING COTTER 5MM | 580204000,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11782,11782,UNIVERSAL ANGLE TIE BRACKET | 580604000,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11783,11783,WALING-TO-BRACKET HOLDER 9-15CM | 580625000,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11784,11784,SUPER PLATE 15.0 | 581966000,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11785,11785,PROP HEAD EB | 588244500,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.11845,11845,GS-PLEX MARINE PLYWD 4X8X18MM 13PLY BROWN,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11857,11857,FILLER BOARD 18MM,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11890,11890,DOKA BEAM H20 ECO P,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11891,11891,RECONDITIONING SERVICE | 920833000,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11904,11904,CUPLOCK STANDARD 2.5M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11905,11905,COUPLER PIN,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11983,11983,FILLER BOARD 20MM,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.12103,12103,ALUMINUM SCAFFOLDING,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.12140,12140,RENTAL SCAFFOLDING,Sum,10304,Formwork,10,Formwork,3,Structure,,,
10304.12320,12320,CLAMP-30M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.12321,12321,CLAMP-40M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.12336,12336,CUPLOCK LEDGER 1.25M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.12337,12337,CUPLOCK LEDGER 1.55M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.12744,12744,FORMWORK SYSTEM (RENTAL),Day,10304,Formwork,10,Formwork,3,Structure,,,
10304.12980,12980,FILM FACED PLYWOOD 18MM X 1220MM X 2440MM,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13076,13076,CUPLOCK LEDGER 2.5M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13077,13077,TRANSOME 1.20M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13078,13078,STEEL LADDER 3.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13079,13079,STEEL LADDER 6.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13081,13081,WOODEN PLANKS 3.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13082,13082,WOODEN PLANKS 2.50M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13083,13083,WOODEN PLANKS 2.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13084,13084,WOODEN PLANKS 1.5M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13087,13087,CUPLOCK LEDGER 1.75M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13635,13635,"CASTOR WHEEL 8""",Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13715,13715,STEEL LADDER 4.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13808,13808,"WHITE WOOD - 2""X10""X4M",Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13825,13825,FILLER BOARD 10MM,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13828,13828,CUPLOCK LEDGER 1.8M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13829,13829,CUPLOCK LEDGER 1.6M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13830,13830,TRANSOM 1.2M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13831,13831,ALUMINUM LADDER 3.0M,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13846,13846,540380 TERMOZ CNPLUS 8/190 INSULATION ANCHOR,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.13854,13854,PVC CORNER CHAMFER 25 X 25,Lm,10304,Formwork,10,Formwork,3,Structure,,,
10304.13900,13900,ALUMINUM MOBILE SCAFFOLDING W 1.35 X 2.00 X 5.30 M,Set,10304,Formwork,10,Formwork,3,Structure,,,
10304.14022,14022,HDG CABLE LADDER,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.14024,14024,BOARD CLAMP,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.14025,14025,FORMWORK PARTS,Pcs,10304,Formwork,10,Formwork,3,Structure,,,
10304.11882,11882,DUCT CONNECTOR,Pcs,10304,Formwork,31,Plumbing & Drainage Sundries,3,Structure,,,
10304.13080,13080,WOODEN PLANKS 4.0M,Pcs,10304,Formwork,56,Site Consumables,3,Structure,,,
10401.10065,10065,CEMENT HOLLOW BLOCK (15 CM),Pcs,10401,Block,12,Block,3,Structure,,,
10401.10066,10066,CEMENT HOLLOW BLOCK (20 CM),Pcs,10401,Block,12,Block,3,Structure,,,
10401.10067,10067,CEMENT HOLLOW BLOCK (10 CM),Pcs,10401,Block,12,Block,3,Structure,,,
10401.10068,10068,CEMENT SOLID BLOCK (10 CM),Pcs,10401,Block,12,Block,3,Structure,,,
10401.10069,10069,CEMENT SOLID BLOCK (15 CM),Pcs,10401,Block,12,Block,3,Structure,,,
10401.10070,10070,CEMENT SOLID BLOCK (20 CM),Pcs,10401,Block,12,Block,3,Structure,,,
10401.11043,11043,WHITE BLOCK,m3,10401,Block,12,Block,3,Structure,,,
10401.12290,12290,CEMENT HOLLOW BLOCK (25 CM),Pcs,10401,Block,12,Block,3,Structure,,,
10401.13014,13014,10 INCH INSULATED BLOCK (400X200X250),Pcs,10401,Block,12,Block,3,Structure,,,
10401.13228,13228,PRE-INSULATED BLOCK 8 INCH (20 CM),Pcs,10401,Block,12,Block,3,Structure,,,
10401.13229,13229,AAC BLOCK (600X250X100)MM,Pcs,10401,Block,12,Block,3,Structure,,,
10401.13230,13230,ACC BLOCK (600X250X150)MM,Pcs,10401,Block,12,Block,3,Structure,,,
10401.13231,13231,ACC BLOCK (600X250X200)MM,Pcs,10401,Block,12,Block,3,Structure,,,
10401.13234,13234,AAC BLOCK (600X200X150)MM,m3,10401,Block,12,Block,3,Structure,,,
10401.13232,13232,ACC ADHESIVE GLUE (MORTAR) 25KG/BAG,Bag,10401,Block,13,Block Work Sundries,3,Structure,,,
10401.13233,13233,ACICO LIGHT WEIGHT AAC REINFORCED LINTEL,Pcs,10401,Block,13,Block Work Sundries,3,Structure,,,
10402.10205,10205,GI LINTEL (15 CM),Pcs,10402,Block Work Sundries,13,Block Work Sundries,3,Structure,,,
10402.10206,10206,GI LINTEL (10 CM),Pcs,10402,Block Work Sundries,13,Block Work Sundries,3,Structure,,,
10402.10207,10207,GI LINTEL (20 CM),Pcs,10402,Block Work Sundries,13,Block Work Sundries,3,Structure,,,
10402.11027,11027,BLOCK GLUE,Bag,10402,Block Work Sundries,13,Block Work Sundries,3,Structure,,,
10402.11036,11036,GI LINTEL (17CM),Pcs,10402,Block Work Sundries,13,Block Work Sundries,3,Structure,,,
10402.11037,11037,GI LINTEL (22CM),Pcs,10402,Block Work Sundries,13,Block Work Sundries,3,Structure,,,
10402.11086,11086,HOLE PASS ANGLE,Pcs,10402,Block Work Sundries,13,Block Work Sundries,3,Structure,,,
